Year,City,ONS Code,Train operator,Obs_Type,Value,obsStatus
2021,Cardiff,W06000015,Great Western Railway,PM peak arrivals (16:00-18:59): Number of services,13.0,
2021,Cardiff,W06000015,Transport for Wales,PM peak arrivals (16:00-18:59): Number of services,81.0,
2021,Cardiff,W06000015,Total,PM peak arrivals (16:00-18:59): Number of services,97.0,
2021,Leeds,E08000035,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,6.0,
2021,Leeds,E08000035,London North Eastern Railway,PM peak arrivals (16:00-18:59): Number of services,8.0,
2021,Leeds,E08000035,Northern,PM peak arrivals (16:00-18:59): Number of services,72.0,
2021,Leeds,E08000035,TransPennine Express,PM peak arrivals (16:00-18:59): Number of services,23.0,
2021,Leeds,E08000035,Total,PM peak arrivals (16:00-18:59): Number of services,109.0,
2021,Leicester,E06000016,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,10.0,
2021,Leicester,E06000016,East Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,26.0,
2021,Leicester,E06000016,Total,PM peak arrivals (16:00-18:59): Number of services,36.0,
2021,Liverpool,E08000012,Avanti West Coast,PM peak arrivals (16:00-18:59): Number of services,2.0,
2021,Liverpool,E08000012,East Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,1.0,
2021,Liverpool,E08000012,Merseyrail,PM peak arrivals (16:00-18:59): Number of services,72.0,
2021,Liverpool,E08000012,Northern,PM peak arrivals (16:00-18:59): Number of services,20.0,
2021,Liverpool,E08000012,TransPennine Express,PM peak arrivals (16:00-18:59): Number of services,4.0,
2021,Liverpool,E08000012,Transport for Wales,PM peak arrivals (16:00-18:59): Number of services,1.0,
2021,Liverpool,E08000012,West Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,3.0,
2021,Liverpool,E08000012,Total,PM peak arrivals (16:00-18:59): Number of services,103.0,
2021,London ,E12000007,Avanti West Coast,PM peak arrivals (16:00-18:59): Number of services,16.0,
2021,London ,E12000007,c2c,PM peak arrivals (16:00-18:59): Number of services,40.0,
2021,London ,E12000007,Chiltern Railways ,PM peak arrivals (16:00-18:59): Number of services,33.0,
2021,London ,E12000007,East Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,18.0,
2021,London ,E12000007,Govia Thameslink Railway (Great Northern),PM peak arrivals (16:00-18:59): Number of services,39.0,
2021,London ,E12000007,Govia Thameslink Railway (Southern),PM peak arrivals (16:00-18:59): Number of services,95.0,
2021,London ,E12000007,Govia Thameslink Railway (Thameslink),PM peak arrivals (16:00-18:59): Number of services,96.0,
2021,London ,E12000007,Great Western Railway,PM peak arrivals (16:00-18:59): Number of services,36.0,
2021,London ,E12000007,Greater Anglia ,PM peak arrivals (16:00-18:59): Number of services,74.0,
2021,London ,E12000007,London North Eastern Railway,PM peak arrivals (16:00-18:59): Number of services,17.0,
2021,London ,E12000007,London Overground ,PM peak arrivals (16:00-18:59): Number of services,39.0,
2021,London ,E12000007,South Western Railway,PM peak arrivals (16:00-18:59): Number of services,122.0,
2021,London ,E12000007,Southeastern,PM peak arrivals (16:00-18:59): Number of services,163.0,
2021,London ,E12000007,TfL Rail ,PM peak arrivals (16:00-18:59): Number of services,57.0,
2021,London ,E12000007,West Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,25.0,
2021,London ,E12000007,Total,PM peak arrivals (16:00-18:59): Number of services,870.0,
2021,Manchester,E08000003,Avanti West Coast,PM peak arrivals (16:00-18:59): Number of services,6.0,
2021,Manchester,E08000003,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,3.0,
2021,Manchester,E08000003,East Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,4.0,
2021,Manchester,E08000003,Northern,PM peak arrivals (16:00-18:59): Number of services,110.0,
2021,Manchester,E08000003,TransPennine Express,PM peak arrivals (16:00-18:59): Number of services,26.0,
2021,Manchester,E08000003,Transport for Wales,PM peak arrivals (16:00-18:59): Number of services,10.0,
2021,Manchester,E08000003,Total,PM peak arrivals (16:00-18:59): Number of services,159.0,
2021,Newcastle,E08000021,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,7.0,
2021,Newcastle,E08000021,London North Eastern Railway,PM peak arrivals (16:00-18:59): Number of services,11.0,
2021,Newcastle,E08000021,Northern,PM peak arrivals (16:00-18:59): Number of services,16.0,
2021,Newcastle,E08000021,TransPennine Express,PM peak arrivals (16:00-18:59): Number of services,3.0,
2021,Newcastle,E08000021,Total,PM peak arrivals (16:00-18:59): Number of services,37.0,
2021,Nottingham,E06000018,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,6.0,
2021,Nottingham,E06000018,East Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,29.0,
2021,Nottingham,E06000018,Northern,PM peak arrivals (16:00-18:59): Number of services,3.0,
2021,Nottingham,E06000018,Total,PM peak arrivals (16:00-18:59): Number of services,38.0,
2021,Reading,E06000038,Cross Country,PM peak arrivals (16:00-18:59): Number of services,5.0,
2021,Reading,E06000038,Great Western Railway,PM peak arrivals (16:00-18:59): Number of services,67.0,
2021,Reading,E06000038,South Western Railway,PM peak arrivals (16:00-18:59): Number of services,6.0,
2021,Reading,E06000038,TfL Rail,PM peak arrivals (16:00-18:59): Number of services,11.0,
2021,Reading,E06000038,Total,PM peak arrivals (16:00-18:59): Number of services,89.0,
2021,Sheffield,E08000019,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,6.0,
2021,Sheffield,E08000019,East Midlands Trains,PM peak arrivals (16:00-18:59): Number of services,11.0,
2021,Sheffield,E08000019,Northern,PM peak arrivals (16:00-18:59): Number of services,29.0,
2021,Sheffield,E08000019,TransPennine Express,PM peak arrivals (16:00-18:59): Number of services,4.0,
2021,Sheffield,E08000019,Total,PM peak arrivals (16:00-18:59): Number of services,50.0,
2022,Birmingham,E08000025,Avanti,PM peak arrivals (16:00-18:59): Number of services,19.0,
2022,Birmingham,E08000025,Chiltern,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Birmingham,E08000025,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,32.0,
2022,Birmingham,E08000025,TfW,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Birmingham,E08000025,West Midlands,PM peak arrivals (16:00-18:59): Number of services,94.0,
2022,Birmingham ,E08000025,Total,PM peak arrivals (16:00-18:59): Number of services,157.0,
2022,Brighton,E06000043,Govia Thameslink (Southern),PM peak arrivals (16:00-18:59): Number of services,33.0,
2022,Brighton,E06000043,Govia Thameslink (Thameslink),PM peak arrivals (16:00-18:59): Number of services,12.0,
2022,Brighton,E06000043,Total,PM peak arrivals (16:00-18:59): Number of services,45.0,
2022,Bristol,E06000023,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,8.0,
2022,Bristol,E06000023,Great Western,PM peak arrivals (16:00-18:59): Number of services,43.0,
2022,Bristol,E06000023,Total,PM peak arrivals (16:00-18:59): Number of services,51.0,
2022,Cambridge,E07000008,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,4.0,
2022,Cambridge,E07000008,Govia Thameslink (Great Northern),PM peak arrivals (16:00-18:59): Number of services,19.0,
2022,Cambridge,E07000008,Govia Thameslink (Thameslink),PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Cambridge,E07000008,Greater Anglia,PM peak arrivals (16:00-18:59): Number of services,18.0,
2022,Cambridge,E07000008,Total,PM peak arrivals (16:00-18:59): Number of services,47.0,
2022,Cardiff,W06000015,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,3.0,
2022,Cardiff,W06000015,Great Western,PM peak arrivals (16:00-18:59): Number of services,15.0,
2022,Cardiff,W06000015,TfW,PM peak arrivals (16:00-18:59): Number of services,98.0,
2022,Cardiff,W06000015,Total,PM peak arrivals (16:00-18:59): Number of services,116.0,
2022,Leeds,E08000035,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Leeds,E08000035,LNER,PM peak arrivals (16:00-18:59): Number of services,8.0,
2022,Leeds,E08000035,Northern,PM peak arrivals (16:00-18:59): Number of services,75.0,
2022,Leeds,E08000035,TPE,PM peak arrivals (16:00-18:59): Number of services,23.0,
2022,Leeds,E08000035,Total,PM peak arrivals (16:00-18:59): Number of services,112.0,
2022,Leicester,E06000016,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,10.0,
2022,Leicester,E06000016,East Midlands,PM peak arrivals (16:00-18:59): Number of services,26.0,
2022,Leicester,E06000016,Total,PM peak arrivals (16:00-18:59): Number of services,36.0,
2022,Liverpool,E08000012,Avanti,PM peak arrivals (16:00-18:59): Number of services,5.0,
2022,Liverpool,E08000012,East Midlands,PM peak arrivals (16:00-18:59): Number of services,3.0,
2022,Liverpool,E08000012,MerseyRail,PM peak arrivals (16:00-18:59): Number of services,90.0,
2022,Liverpool,E08000012,Northern,PM peak arrivals (16:00-18:59): Number of services,17.0,
2022,Liverpool,E08000012,TPE,PM peak arrivals (16:00-18:59): Number of services,4.0,
2022,Liverpool,E08000012,TfW,PM peak arrivals (16:00-18:59): Number of services,1.0,
2022,Liverpool,E08000012,West Midlands,PM peak arrivals (16:00-18:59): Number of services,3.0,
2022,Liverpool,E08000012,Total,PM peak arrivals (16:00-18:59): Number of services,123.0,
2022,London,E12000007,Avanti,PM peak arrivals (16:00-18:59): Number of services,25.0,
2022,London,E12000007,C2C,PM peak arrivals (16:00-18:59): Number of services,40.0,
2022,London,E12000007,Chiltern,PM peak arrivals (16:00-18:59): Number of services,33.0,
2022,London,E12000007,East Midlands,PM peak arrivals (16:00-18:59): Number of services,17.0,
2022,London,E12000007,Elizabeth Line,PM peak arrivals (16:00-18:59): Number of services,89.0,
2022,London,E12000007,Govia Thameslink (Great Northern),PM peak arrivals (16:00-18:59): Number of services,40.0,
2022,London,E12000007,Govia Thameslink (Southern),PM peak arrivals (16:00-18:59): Number of services,101.0,
2022,London,E12000007,Govia Thameslink (Thameslink),PM peak arrivals (16:00-18:59): Number of services,108.0,
2022,London,E12000007,Great Western,PM peak arrivals (16:00-18:59): Number of services,37.0,
2022,London,E12000007,Greater Anglia,PM peak arrivals (16:00-18:59): Number of services,60.0,
2022,London,E12000007,LNER,PM peak arrivals (16:00-18:59): Number of services,16.0,
2022,London,E12000007,London Overground,PM peak arrivals (16:00-18:59): Number of services,40.0,
2022,London,E12000007,South Western,PM peak arrivals (16:00-18:59): Number of services,122.0,
2022,London,E12000007,Southeastern,PM peak arrivals (16:00-18:59): Number of services,163.0,
2022,London,E12000007,West Midlands,PM peak arrivals (16:00-18:59): Number of services,23.0,
2022,London,E12000007,Total,PM peak arrivals (16:00-18:59): Number of services,914.0,
2022,Manchester,E08000003,Avanti,PM peak arrivals (16:00-18:59): Number of services,8.0,
2022,Manchester,E08000003,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,4.0,
2022,Manchester,E08000003,East Midlands,PM peak arrivals (16:00-18:59): Number of services,7.0,
2022,Manchester,E08000003,Northern,PM peak arrivals (16:00-18:59): Number of services,97.0,
2022,Manchester,E08000003,TPE,PM peak arrivals (16:00-18:59): Number of services,28.0,
2022,Manchester,E08000003,TfW,PM peak arrivals (16:00-18:59): Number of services,9.0,
2022,Manchester,E08000003,Total,PM peak arrivals (16:00-18:59): Number of services,153.0,
2022,Newcastle,E08000021,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,8.0,
2022,Newcastle,E08000021,LNER,PM peak arrivals (16:00-18:59): Number of services,11.0,
2022,Newcastle,E08000021,Northern,PM peak arrivals (16:00-18:59): Number of services,14.0,
2022,Newcastle,E08000021,TPE,PM peak arrivals (16:00-18:59): Number of services,4.0,
2022,Newcastle,E08000021,Total,PM peak arrivals (16:00-18:59): Number of services,37.0,
2022,Nottingham,E06000018,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Nottingham,E06000018,East Midlands,PM peak arrivals (16:00-18:59): Number of services,25.0,
2022,Nottingham,E06000018,Northern,PM peak arrivals (16:00-18:59): Number of services,3.0,
2022,Nottingham,E06000018,Total,PM peak arrivals (16:00-18:59): Number of services,34.0,
2022,Reading,E06000038,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,5.0,
2022,Reading,E06000038,Elizabeth Line,PM peak arrivals (16:00-18:59): Number of services,12.0,
2022,Reading,E06000038,Great Western,PM peak arrivals (16:00-18:59): Number of services,79.0,
2022,Reading,E06000038,South Western,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Reading,E06000038,Total,PM peak arrivals (16:00-18:59): Number of services,102.0,
2022,Sheffield,E08000019,CrossCountry,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Sheffield,E08000019,East Midlands,PM peak arrivals (16:00-18:59): Number of services,10.0,
2022,Sheffield,E08000019,Northern,PM peak arrivals (16:00-18:59): Number of services,30.0,
2022,Sheffield,E08000019,TPE,PM peak arrivals (16:00-18:59): Number of services,6.0,
2022,Sheffield,E08000019,Total,PM peak arrivals (16:00-18:59): Number of services,52.0,
2011,Birmingham,E08000025,Arriva Trains Wales,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Birmingham,E08000025,Chiltern Railways ,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Birmingham,E08000025,CrossCountry,PM peak arrivals (16:00-18:59): PIXC ,0.0120683851855691,
2011,Birmingham,E08000025,London Midland,PM peak arrivals (16:00-18:59): PIXC ,0.0129318240099645,
2011,Birmingham,E08000025,Virgin Trains,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Birmingham,E08000025,Total,PM peak arrivals (16:00-18:59): PIXC ,0.0109069822866099,
2011,Bristol,E06000023,CrossCountry,PM peak arrivals (16:00-18:59): PIXC ,0.0127583496881873,
2011,Bristol,E06000023,First Great Western,PM peak arrivals (16:00-18:59): PIXC ,0.00782198868730624,
2011,Bristol,E06000023,South West Trains,PM peak arrivals (16:00-18:59): PIXC ,,[x]
2011,Bristol,E06000023,Total,PM peak arrivals (16:00-18:59): PIXC ,0.00881479367485311,
2011,Cardiff,W06000015,Arriva Trains Wales,PM peak arrivals (16:00-18:59): PIXC ,0.00550346514472075,
2011,Cardiff,W06000015,CrossCountry,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Cardiff,W06000015,First Great Western,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Cardiff,W06000015,Total,PM peak arrivals (16:00-18:59): PIXC ,0.00430884198680643,
2011,Leeds,E08000035,CrossCountry,PM peak arrivals (16:00-18:59): PIXC ,0.0132641045683433,
2011,Leeds,E08000035,East Coast,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Leeds,E08000035,First TransPennine Express,PM peak arrivals (16:00-18:59): PIXC ,0.0246906625725315,
2011,Leeds,E08000035,Northern Rail,PM peak arrivals (16:00-18:59): PIXC ,0.0135266325804155,
2011,Leeds,E08000035,Total,PM peak arrivals (16:00-18:59): PIXC ,0.0148010438641971,
2011,Leicester,E06000016,CrossCountry,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Leicester,E06000016,East Midlands Trains,PM peak arrivals (16:00-18:59): PIXC ,0.00785221322035349,
2011,Leicester,E06000016,Total,PM peak arrivals (16:00-18:59): PIXC ,0.00636164423504817,
2011,Liverpool,E08000012,East Midlands Trains,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Liverpool,E08000012,First TransPennine Express,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Liverpool,E08000012,London Midland,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Liverpool,E08000012,Merseyrail ,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Liverpool,E08000012,Northern Rail,PM peak arrivals (16:00-18:59): PIXC ,0.0224407463439233,
2011,Liverpool,E08000012,Virgin Trains,PM peak arrivals (16:00-18:59): PIXC ,0.0,
2011,Liverpool,E08000012,Total,PM peak arrivals (16:00-18:59): PIXC ,0.00396225441936795,
2011,London ,E12000007,c2c,PM peak arrivals (16:00-18:59): PIXC ,0.00983926693705874,
2011,London ,E12000007,Chiltern Railways ,PM peak arrivals (16:00-18:59): PIXC ,0.0121914956883735,
2011,London ,E12000007,East Coast,PM peak arrivals (16:00-18:59): PIXC ,0.00146607701056327,
2011,London ,E12000007,East Midlands Trains,PM peak arrivals (16:00-18:59): PIXC ,0.09788225394706,
